Invoice_ID,Date,Region,Category,Spend_Baseline_USD,Actual_Spend_USD,Savings_Achieved_USD,Savings_Percentage,Status
INV-10837,2025-12-31,Americas,Logistics,14291.52,13959.41,332.11,2.32,Pending
INV-11033,2025-12-31,Asia,Raw Materials,360343.77,308517.55,51826.22,14.38,Completed
INV-10756,2026-01-01,Americas,Office Supplies,2217.1,2169.12,47.98,2.16,Completed
INV-11054,2026-01-01,EMENA,Software Licenses,16924.07,14990.05,1934.02,11.43,Completed
INV-11445,2026-01-01,Americas,IT Hardware,32732.9,28202.17,4530.73,13.84,Completed
INV-10747,2026-01-02,EMENA,Logistics,35522.16,32793.21,2728.95,7.68,Completed
INV-10752,2026-01-02,Asia,IT Hardware,13367.19,12922.12,445.07,3.33,Completed
INV-10092,2026-01-03,Americas,Office Supplies,2160.03,1946.69,213.34,9.88,Completed
INV-10241,2026-01-03,Americas,Raw Materials,291224.2,261474.44,29749.76,10.22,Completed
INV-10254,2026-01-03,EMENA,IT Hardware,19756.4,18601.97,1154.43,5.84,Completed
INV-10267,2026-01-03,Asia,Software Licenses,12627.02,12232.96,394.06,3.12,Completed
INV-10328,2026-01-03,EMENA,Professional Services,86903.74,80173.98,6729.76,7.74,Completed
INV-10775,2026-01-03,Americas,Raw Materials,330786.72,343675.45,-12888.73,-3.9,Completed
INV-10019,2026-01-04,Americas,IT Hardware,18207.51,18460.51,-253.0,-1.39,Completed
INV-10465,2026-01-04,Asia,Marketing,54177.75,51512.91,2664.84,4.92,Completed
INV-11273,2026-01-04,EMENA,Software Licenses,4758.67,4555.76,202.91,4.26,Completed
INV-10157,2026-01-05,Americas,Software Licenses,13095.74,11776.79,1318.95,10.07,Completed
INV-10517,2026-01-05,EMENA,Professional Services,28499.54,27225.67,1273.87,4.47,In Progress
INV-11409,2026-01-05,Asia,Marketing,30386.44,28065.01,2321.43,7.64,Completed
INV-10029,2026-01-06,Asia,Software Licenses,6291.07,5768.26,522.81,8.31,In Progress
INV-10790,2026-01-06,EMENA,Raw Materials,229909.21,197877.19,32032.02,13.93,Completed
INV-11150,2026-01-06,EMENA,IT Hardware,23731.32,21083.64,2647.68,11.16,Completed
INV-11190,2026-01-07,Americas,Office Supplies,1387.83,1434.01,-46.18,-3.33,Completed
INV-11477,2026-01-07,Americas,IT Hardware,8369.58,7607.49,762.09,9.11,Completed
INV-10286,2026-01-08,Asia,IT Hardware,43122.76,39844.54,3278.22,7.6,Completed
INV-10335,2026-01-08,Americas,IT Hardware,13031.31,11860.53,1170.78,8.98,In Progress
INV-10572,2026-01-08,EMENA,IT Hardware,42072.97,39600.5,2472.47,5.88,Completed
INV-10661,2026-01-08,EMENA,Raw Materials,138394.37,122429.08,15965.29,11.54,Completed
INV-11363,2026-01-08,Americas,Raw Materials,188590.49,174727.36,13863.13,7.35,Pending
INV-10842,2026-01-09,EMENA,Software Licenses,15613.98,15197.55,416.43,2.67,Completed
INV-10853,2026-01-09,Asia,Software Licenses,14220.76,12804.84,1415.92,9.96,In Progress
INV-10341,2026-01-10,EMENA,Software Licenses,10574.02,9964.91,609.11,5.76,Completed
INV-10441,2026-01-10,Americas,Marketing,14913.14,14477.56,435.58,2.92,Pending
INV-10906,2026-01-10,EMENA,Software Licenses,9070.67,8880.5,190.17,2.1,Completed
INV-11136,2026-01-11,EMENA,Marketing,51677.36,47599.85,4077.51,7.89,In Progress
INV-11366,2026-01-11,EMENA,Office Supplies,3633.43,3312.8,320.63,8.82,Completed
INV-11381,2026-01-11,Americas,Logistics,39501.12,34309.76,5191.36,13.14,Completed
INV-11399,2026-01-11,EMENA,Office Supplies,1999.15,1744.01,255.14,12.76,In Progress
INV-10299,2026-01-12,Americas,Raw Materials,398737.54,343046.78,55690.76,13.97,Completed
INV-11108,2026-01-12,Asia,Logistics,32120.41,30144.3,1976.11,6.15,Completed
INV-11357,2026-01-12,Asia,Professional Services,72680.99,65077.26,7603.73,10.46,Completed
INV-11389,2026-01-12,Asia,IT Hardware,33979.39,31634.43,2344.96,6.9,Completed
INV-10001,2026-01-13,Asia,IT Hardware,6125.48,5783.96,341.52,5.58,Completed
INV-10615,2026-01-13,Asia,Professional Services,85876.7,78043.48,7833.22,9.12,In Progress
INV-11102,2026-01-13,Americas,Office Supplies,860.43,756.03,104.4,12.13,Completed
INV-11104,2026-01-13,Asia,IT Hardware,20833.54,18786.12,2047.42,9.83,Completed
INV-11161,2026-01-13,Asia,Office Supplies,3708.92,3162.47,546.45,14.73,Completed
INV-11298,2026-01-13,EMENA,Professional Services,22505.52,19499.06,3006.46,13.36,Completed
INV-11243,2026-01-14,Americas,Raw Materials,275146.54,263545.81,11600.73,4.22,Completed
INV-10194,2026-01-15,EMENA,Office Supplies,1144.63,1023.92,120.71,10.55,Completed
INV-10202,2026-01-15,Asia,Office Supplies,3506.22,3274.66,231.56,6.6,Completed
INV-10355,2026-01-15,EMENA,Professional Services,38162.98,37172.92,990.06,2.59,Completed
INV-10457,2026-01-15,Americas,IT Hardware,25401.73,22883.19,2518.54,9.91,Completed
INV-10651,2026-01-15,Americas,Raw Materials,296386.45,287178.76,9207.69,3.11,In Progress
INV-10950,2026-01-15,Asia,Logistics,37723.41,32701.44,5021.97,13.31,Completed
INV-11052,2026-01-15,EMENA,Software Licenses,8501.42,7563.25,938.17,11.04,In Progress
INV-11067,2026-01-15,EMENA,Raw Materials,70303.3,61248.13,9055.17,12.88,Completed
INV-10077,2026-01-16,Asia,Logistics,33561.63,30500.03,3061.6,9.12,Pending
INV-10168,2026-01-16,EMENA,Raw Materials,111048.82,102278.89,8769.93,7.9,Completed
INV-10155,2026-01-17,Asia,Logistics,12430.25,11267.14,1163.11,9.36,In Progress
INV-10206,2026-01-17,Americas,Raw Materials,230202.42,223244.75,6957.67,3.02,Completed
INV-10990,2026-01-17,Asia,Office Supplies,3110.54,2660.5,450.04,14.47,Completed
INV-11195,2026-01-17,Asia,Marketing,5391.0,5045.61,345.39,6.41,In Progress
INV-11291,2026-01-17,Asia,Software Licenses,7341.4,6550.26,791.14,10.78,Pending
INV-10694,2026-01-18,Asia,Logistics,29959.73,26030.52,3929.21,13.11,Completed
INV-11041,2026-01-18,EMENA,Software Licenses,13741.41,13414.31,327.1,2.38,In Progress
INV-11396,2026-01-18,EMENA,Logistics,27839.28,26748.95,1090.33,3.92,Completed
INV-10164,2026-01-19,Americas,IT Hardware,16900.64,16291.09,609.55,3.61,Completed
INV-10736,2026-01-19,EMENA,Marketing,22597.04,21405.86,1191.18,5.27,Completed
INV-10043,2026-01-20,Americas,Software Licenses,13762.11,12950.15,811.96,5.9,In Progress
INV-10100,2026-01-20,EMENA,Office Supplies,4705.8,4441.05,264.75,5.63,Completed
INV-10421,2026-01-20,Asia,Software Licenses,19805.74,19145.93,659.81,3.33,Completed
INV-10867,2026-01-20,Asia,Raw Materials,225304.82,203365.78,21939.04,9.74,Completed
INV-10722,2026-01-21,Americas,Professional Services,26552.23,24557.82,1994.41,7.51,Completed
INV-10919,2026-01-21,EMENA,Software Licenses,12315.34,10753.46,1561.88,12.68,In Progress
INV-10980,2026-01-21,Asia,Office Supplies,941.0,861.59,79.41,8.44,Completed
INV-11299,2026-01-21,Asia,Office Supplies,2095.98,1992.62,103.36,4.93,Completed
INV-10025,2026-01-22,Asia,Office Supplies,3229.67,2760.18,469.49,14.54,Completed
INV-10340,2026-01-22,EMENA,Marketing,8317.75,7676.74,641.01,7.71,Pending
INV-10351,2026-01-22,EMENA,Software Licenses,18806.04,16077.85,2728.19,14.51,Completed
INV-10745,2026-01-22,Americas,Logistics,22333.76,19890.22,2443.54,10.94,Completed
INV-11019,2026-01-22,Asia,Professional Services,47306.26,42941.98,4364.28,9.23,In Progress
INV-11142,2026-01-23,Americas,Logistics,20104.71,18231.0,1873.71,9.32,Completed
INV-10367,2026-01-24,Asia,Office Supplies,4315.4,3862.34,453.06,10.5,Completed
INV-10763,2026-01-24,EMENA,Software Licenses,3996.27,3868.86,127.41,3.19,Completed
INV-10420,2026-01-25,Asia,Office Supplies,4959.02,4510.4,448.62,9.05,Completed
INV-10687,2026-01-25,Americas,Office Supplies,3959.02,3699.44,259.58,6.56,Pending
INV-11046,2026-01-25,Americas,Logistics,18115.49,16542.11,1573.38,8.69,In Progress
INV-11294,2026-01-25,Americas,Logistics,33230.73,33805.47,-574.74,-1.73,In Progress
INV-11349,2026-01-25,EMENA,Logistics,18772.29,17163.73,1608.56,8.57,Completed
INV-10233,2026-01-26,EMENA,Marketing,68441.92,59499.87,8942.05,13.07,Completed
INV-10434,2026-01-26,EMENA,Raw Materials,433590.16,380484.26,53105.9,12.25,Completed
INV-11272,2026-01-27,Asia,IT Hardware,11408.09,10526.78,881.31,7.73,Completed
INV-10338,2026-01-28,Asia,Office Supplies,1007.8,881.59,126.21,12.52,In Progress
INV-11326,2026-01-28,Americas,Logistics,3991.78,3909.52,82.26,2.06,Completed
INV-10871,2026-01-29,Americas,Marketing,70540.93,66284.02,4256.91,6.03,Pending
INV-11081,2026-01-29,Americas,Professional Services,94344.66,85924.07,8420.59,8.93,In Progress
INV-10275,2026-01-30,EMENA,Office Supplies,4387.02,4252.96,134.06,3.06,Completed
INV-10303,2026-01-30,Americas,Raw Materials,184324.62,158078.06,26246.56,14.24,Completed
INV-10451,2026-01-30,Asia,Logistics,15885.67,14157.59,1728.08,10.88,Completed
INV-10707,2026-01-30,Asia,Professional Services,72477.27,61925.51,10551.76,14.56,Completed
INV-10757,2026-01-30,Americas,Software Licenses,15014.76,14649.06,365.7,2.44,Completed
INV-10820,2026-01-30,Asia,Marketing,72398.24,62389.68,10008.56,13.82,Completed
INV-10940,2026-01-30,EMENA,Marketing,29737.32,30172.07,-434.75,-1.46,Completed
INV-11183,2026-01-30,Asia,Office Supplies,3569.89,3060.52,509.37,14.27,Completed
INV-10218,2026-02-01,Asia,Software Licenses,7914.06,6811.38,1102.68,13.93,Completed
INV-10630,2026-02-01,Asia,Software Licenses,1758.87,1511.36,247.51,14.07,In Progress
INV-10641,2026-02-01,EMENA,Software Licenses,11217.33,9968.21,1249.12,11.14,Completed
INV-10239,2026-02-02,EMENA,Raw Materials,473101.68,426191.56,46910.12,9.92,Completed
INV-10770,2026-02-02,Asia,Raw Materials,220569.61,222148.57,-1578.96,-0.72,Completed
INV-11263,2026-02-02,Asia,Marketing,61578.02,57855.35,3722.67,6.05,Completed
INV-10021,2026-02-03,Asia,Raw Materials,139510.0,129938.39,9571.61,6.86,In Progress
INV-10078,2026-02-03,Americas,Professional Services,77659.91,67627.63,10032.28,12.92,Completed
INV-10823,2026-02-03,Asia,Office Supplies,4523.59,3884.3,639.29,14.13,Completed
INV-11031,2026-02-03,Americas,Office Supplies,1146.73,1103.38,43.35,3.78,Completed
INV-11411,2026-02-03,Americas,Office Supplies,3613.08,3167.25,445.83,12.34,Completed
INV-10269,2026-02-04,Americas,Logistics,27844.14,26040.2,1803.94,6.48,Completed
INV-10418,2026-02-04,EMENA,Professional Services,12942.56,12305.4,637.16,4.92,Completed
INV-10962,2026-02-05,EMENA,Marketing,42491.57,36392.38,6099.19,14.35,Completed
INV-11259,2026-02-05,Americas,Raw Materials,328653.75,307570.57,21083.18,6.42,Completed
INV-10036,2026-02-06,Americas,IT Hardware,12408.67,12157.02,251.65,2.03,Completed
INV-10621,2026-02-06,EMENA,Professional Services,71505.13,68713.88,2791.25,3.9,Completed
INV-11173,2026-02-06,EMENA,IT Hardware,30289.17,27768.28,2520.89,8.32,Completed
INV-11206,2026-02-06,Americas,Professional Services,36458.32,35596.55,861.77,2.36,Completed
INV-11382,2026-02-06,Asia,Software Licenses,14526.9,12593.64,1933.26,13.31,Pending
INV-10632,2026-02-07,Asia,Professional Services,57285.56,49013.04,8272.52,14.44,Completed
INV-10512,2026-02-08,Americas,Logistics,15346.78,14291.0,1055.78,6.88,Pending
INV-10624,2026-02-08,Americas,Marketing,54837.02,47135.54,7701.48,14.04,In Progress
INV-10904,2026-02-08,EMENA,IT Hardware,11174.91,9780.59,1394.32,12.48,Completed
INV-10452,2026-02-09,Asia,IT Hardware,5620.7,5350.64,270.06,4.8,Completed
INV-10689,2026-02-09,Asia,Raw Materials,233891.02,223465.86,10425.16,4.46,Completed
INV-11279,2026-02-09,EMENA,Office Supplies,3272.13,3126.25,145.88,4.46,Completed
INV-11484,2026-02-09,EMENA,Raw Materials,148013.47,131647.05,16366.42,11.06,Completed
INV-10141,2026-02-10,Americas,Marketing,73507.26,68394.09,5113.17,6.96,Pending
INV-10495,2026-02-10,EMENA,IT Hardware,16153.57,15324.09,829.48,5.13,In Progress
INV-10541,2026-02-10,Americas,Office Supplies,2824.26,2630.49,193.77,6.86,Completed
INV-10668,2026-02-10,Americas,Software Licenses,2194.36,2281.39,-87.03,-3.97,Completed
INV-10947,2026-02-10,EMENA,Marketing,79728.77,75662.36,4066.41,5.1,Completed
INV-11021,2026-02-10,Asia,Professional Services,54469.04,48140.76,6328.28,11.62,Completed
INV-11461,2026-02-10,Asia,Office Supplies,4215.38,4059.06,156.32,3.71,Completed
INV-10183,2026-02-11,Asia,Raw Materials,182703.99,167042.3,15661.69,8.57,Completed
INV-10777,2026-02-11,Americas,Raw Materials,384564.85,332357.87,52206.98,13.58,Completed
INV-10952,2026-02-11,Asia,Marketing,14790.33,15302.57,-512.24,-3.46,Completed
INV-11277,2026-02-11,Americas,Marketing,9903.31,9519.3,384.01,3.88,Completed
INV-11380,2026-02-11,Asia,Logistics,10875.23,9972.7,902.53,8.3,Completed
INV-10069,2026-02-12,Americas,Logistics,27673.83,25281.35,2392.48,8.65,Completed
INV-10304,2026-02-12,EMENA,Marketing,57874.12,54331.34,3542.78,6.12,Completed
INV-10358,2026-02-12,Americas,Marketing,53127.08,48676.23,4450.85,8.38,Completed
INV-10623,2026-02-12,EMENA,Marketing,53533.96,49756.86,3777.1,7.06,Completed
INV-10636,2026-02-12,Asia,Software Licenses,19219.04,17129.32,2089.72,10.87,In Progress
INV-10838,2026-02-12,Americas,IT Hardware,16253.7,14467.04,1786.66,10.99,Completed
INV-11077,2026-02-12,EMENA,Raw Materials,410533.55,376958.11,33575.44,8.18,Completed
INV-10378,2026-02-13,Asia,Raw Materials,347302.36,336487.28,10815.08,3.11,Completed
INV-10496,2026-02-13,EMENA,Office Supplies,4983.76,4741.93,241.83,4.85,Completed
INV-11328,2026-02-13,EMENA,Marketing,55171.21,52485.82,2685.39,4.87,Pending
INV-10055,2026-02-14,Asia,Marketing,16591.5,14254.01,2337.49,14.09,Pending
INV-10132,2026-02-14,Americas,Marketing,41353.38,40371.11,982.27,2.38,Completed
INV-10156,2026-02-14,Asia,Marketing,42254.55,36442.85,5811.7,13.75,Completed
INV-10589,2026-02-14,Americas,Logistics,12329.66,11464.82,864.84,7.01,Completed
INV-11175,2026-02-14,Asia,Marketing,12810.65,12470.46,340.19,2.66,Completed
INV-11276,2026-02-14,EMENA,Professional Services,82853.9,74078.17,8775.73,10.59,In Progress
INV-10491,2026-02-15,EMENA,Marketing,71348.94,65044.85,6304.09,8.84,Completed
INV-10555,2026-02-15,EMENA,Raw Materials,394463.47,340438.02,54025.45,13.7,Pending
INV-10695,2026-02-15,Asia,Software Licenses,2905.29,2655.19,250.1,8.61,Completed
INV-10776,2026-02-15,EMENA,Marketing,41855.41,36176.9,5678.51,13.57,Completed
INV-10882,2026-02-15,EMENA,Office Supplies,3939.93,3570.31,369.62,9.38,In Progress
INV-11145,2026-02-15,Asia,Raw Materials,87786.55,80687.38,7099.17,8.09,Completed
INV-10690,2026-02-16,Asia,IT Hardware,28389.28,26437.41,1951.87,6.88,Completed
INV-10805,2026-02-16,EMENA,Office Supplies,4246.0,4002.28,243.72,5.74,Completed
INV-11155,2026-02-16,Asia,Professional Services,72159.61,61681.43,10478.18,14.52,Completed
INV-10161,2026-02-17,Americas,Office Supplies,1240.45,1068.24,172.21,13.88,Completed
INV-10346,2026-02-17,Americas,Software Licenses,17137.48,16124.73,1012.75,5.91,Completed
INV-10424,2026-02-17,Americas,Software Licenses,12706.87,11156.25,1550.62,12.2,Completed
INV-10500,2026-02-17,EMENA,Raw Materials,265095.04,248360.8,16734.24,6.31,Completed
INV-11140,2026-02-17,Asia,Software Licenses,3291.44,3015.58,275.86,8.38,In Progress
INV-10046,2026-02-18,Americas,Office Supplies,2944.48,2769.79,174.69,5.93,Completed
INV-10277,2026-02-18,Asia,Professional Services,67771.66,63754.68,4016.98,5.93,Completed
INV-10530,2026-02-18,Asia,Software Licenses,16848.05,15946.25,901.8,5.35,Completed
INV-10856,2026-02-18,Asia,Raw Materials,273378.62,241996.39,31382.23,11.48,Completed
INV-10949,2026-02-18,EMENA,Professional Services,80900.07,78831.79,2068.28,2.56,Completed
INV-11270,2026-02-18,EMENA,Software Licenses,10134.18,8919.24,1214.94,11.99,Completed
INV-11379,2026-02-18,Asia,Office Supplies,1949.83,1750.18,199.65,10.24,Completed
INV-10486,2026-02-19,EMENA,IT Hardware,49872.26,47592.72,2279.54,4.57,Completed
INV-11189,2026-02-20,Asia,Raw Materials,404753.71,362349.76,42403.95,10.48,Completed
INV-11238,2026-02-20,Americas,Office Supplies,3205.9,2980.6,225.3,7.03,Completed
INV-10246,2026-02-21,Asia,Office Supplies,1996.33,1944.9,51.43,2.58,Completed
INV-10442,2026-02-21,EMENA,Professional Services,43080.55,40542.97,2537.58,5.89,Completed
INV-10727,2026-02-21,Asia,IT Hardware,22928.09,20411.26,2516.83,10.98,Completed
INV-10889,2026-02-21,Asia,Software Licenses,19503.94,18140.69,1363.25,6.99,Completed
INV-10935,2026-02-21,EMENA,Logistics,16766.44,14260.28,2506.16,14.95,Completed
INV-11440,2026-02-21,Asia,Professional Services,34824.07,32191.04,2633.03,7.56,Completed
INV-10076,2026-02-22,Asia,Raw Materials,192784.08,170000.38,22783.7,11.82,Completed
INV-10365,2026-02-22,EMENA,Raw Materials,117003.87,111744.41,5259.46,4.5,Completed
INV-10426,2026-02-22,Asia,Professional Services,95715.76,87400.55,8315.21,8.69,Completed
INV-10704,2026-02-22,Asia,Office Supplies,3016.01,2727.13,288.88,9.58,Completed
INV-10815,2026-02-22,Asia,Professional Services,83070.36,74650.93,8419.43,10.14,In Progress
INV-11329,2026-02-22,Asia,Software Licenses,14756.22,14376.67,379.55,2.57,Completed
INV-11395,2026-02-22,EMENA,Logistics,2349.16,2041.87,307.29,13.08,In Progress
INV-10231,2026-02-23,Americas,Office Supplies,2218.43,2021.94,196.49,8.86,Completed
INV-10603,2026-02-23,Asia,Marketing,39215.59,36693.59,2522.0,6.43,Completed
INV-10674,2026-02-23,Americas,Software Licenses,3854.57,3698.63,155.94,4.05,Completed
INV-11025,2026-02-23,Americas,Office Supplies,1660.6,1479.31,181.29,10.92,Completed
INV-11416,2026-02-23,Asia,Software Licenses,8701.28,7734.6,966.68,11.11,Completed
INV-10791,2026-02-24,Americas,Software Licenses,10277.25,8870.57,1406.68,13.69,In Progress
INV-11417,2026-02-24,Asia,Logistics,4429.4,3858.77,570.63,12.88,Completed
INV-10058,2026-02-25,Americas,Software Licenses,4791.88,4123.9,667.98,13.94,Completed
INV-10637,2026-02-25,Americas,Professional Services,58621.36,55293.56,3327.8,5.68,Completed
INV-11253,2026-02-25,EMENA,IT Hardware,26310.94,22505.21,3805.73,14.46,Completed
INV-10519,2026-02-26,Americas,Software Licenses,2035.59,1993.87,41.72,2.05,Completed
INV-10540,2026-02-26,Americas,Raw Materials,340499.67,325370.71,15128.96,4.44,Completed
INV-11020,2026-02-26,EMENA,Software Licenses,16813.39,15844.43,968.96,5.76,Pending
INV-11080,2026-02-26,Asia,Office Supplies,1339.43,1225.72,113.71,8.49,Completed
INV-11198,2026-02-26,Asia,Marketing,23572.5,22096.39,1476.11,6.26,Completed
INV-11293,2026-02-26,Asia,Raw Materials,460572.14,450849.74,9722.4,2.11,Completed
INV-11446,2026-02-26,Asia,Marketing,30879.55,26270.81,4608.74,14.92,In Progress
INV-10480,2026-02-28,Americas,Office Supplies,1039.61,997.52,42.09,4.05,Completed
INV-10088,2026-03-02,Americas,Professional Services,40375.05,34950.53,5424.52,13.44,Completed
INV-10094,2026-03-02,Americas,Logistics,37775.88,36046.39,1729.49,4.58,Completed
INV-10213,2026-03-02,Asia,IT Hardware,18968.35,17474.62,1493.73,7.87,Completed
INV-10237,2026-03-02,EMENA,Software Licenses,1727.76,1487.15,240.61,13.93,Completed
INV-10081,2026-03-03,Americas,Logistics,14573.49,13399.3,1174.19,8.06,Completed
INV-11092,2026-03-03,EMENA,Software Licenses,12396.6,10902.63,1493.97,12.05,Completed
INV-10954,2026-03-04,Asia,Software Licenses,2199.09,2097.18,101.91,4.63,In Progress
INV-10313,2026-03-05,EMENA,Logistics,35525.31,34002.96,1522.35,4.29,Completed
INV-10774,2026-03-05,EMENA,IT Hardware,26841.66,25960.23,881.43,3.28,Completed
INV-10090,2026-03-06,EMENA,Office Supplies,4807.79,4988.74,-180.95,-3.76,Completed
INV-10354,2026-03-06,Americas,Logistics,5747.11,4899.0,848.11,14.76,Completed
INV-10375,2026-03-06,Asia,Marketing,78074.25,75967.76,2106.49,2.7,Completed
INV-10133,2026-03-07,EMENA,Professional Services,59575.51,54106.91,5468.6,9.18,In Progress
INV-10660,2026-03-07,Americas,Logistics,22963.53,21979.54,983.99,4.29,Completed
INV-10274,2026-03-08,EMENA,Software Licenses,13515.92,11979.4,1536.52,11.37,In Progress
INV-10552,2026-03-08,Asia,Logistics,24210.51,23703.17,507.34,2.1,Pending
INV-10754,2026-03-08,Americas,Professional Services,51731.6,45374.55,6357.05,12.29,Completed
INV-10205,2026-03-09,Asia,Logistics,33616.98,28925.06,4691.92,13.96,Completed
INV-10225,2026-03-09,Americas,Software Licenses,5304.32,5103.37,200.95,3.79,Completed
INV-10590,2026-03-09,EMENA,IT Hardware,10963.02,9708.48,1254.54,11.44,Completed
INV-11053,2026-03-09,EMENA,IT Hardware,21366.95,20386.61,980.34,4.59,In Progress
INV-11441,2026-03-09,Asia,Office Supplies,891.24,838.0,53.24,5.97,Completed
INV-10049,2026-03-10,EMENA,Marketing,52567.85,49712.47,2855.38,5.43,Completed
INV-10180,2026-03-10,Asia,Raw Materials,185733.65,185746.77,-13.12,-0.01,Completed
INV-10513,2026-03-10,Asia,Office Supplies,3592.22,3444.42,147.8,4.11,Completed
INV-10393,2026-03-11,EMENA,Logistics,32312.05,28173.95,4138.1,12.81,Completed
INV-10597,2026-03-11,Asia,Raw Materials,74554.75,66827.76,7726.99,10.36,Completed
INV-10744,2026-03-11,Americas,Logistics,11872.67,11982.27,-109.6,-0.92,Completed
INV-11255,2026-03-11,EMENA,IT Hardware,48853.65,42054.55,6799.1,13.92,Completed
INV-11404,2026-03-12,EMENA,Professional Services,77703.98,70287.14,7416.84,9.54,In Progress
INV-10153,2026-03-13,Asia,Professional Services,51115.22,48085.32,3029.9,5.93,Completed
INV-10898,2026-03-13,Asia,IT Hardware,32517.08,29709.06,2808.02,8.64,Completed
INV-10973,2026-03-13,EMENA,IT Hardware,36149.47,35146.15,1003.32,2.78,Completed
INV-10691,2026-03-14,Americas,IT Hardware,11965.04,10712.24,1252.8,10.47,Completed
INV-11292,2026-03-14,Asia,Office Supplies,1735.09,1541.22,193.87,11.17,Completed
INV-11466,2026-03-14,EMENA,Marketing,59784.25,53839.12,5945.13,9.94,Completed
INV-10664,2026-03-15,EMENA,Professional Services,45324.85,39165.8,6159.05,13.59,Completed
INV-11400,2026-03-15,EMENA,Marketing,60179.42,51753.67,8425.75,14.0,Completed
INV-10369,2026-03-16,Americas,Office Supplies,2452.59,2153.45,299.14,12.2,In Progress
INV-10435,2026-03-16,EMENA,Marketing,63791.73,58704.62,5087.11,7.97,Completed
INV-10464,2026-03-16,Americas,Professional Services,44468.15,42711.17,1756.98,3.95,Completed
INV-10688,2026-03-16,Asia,IT Hardware,24147.02,22865.12,1281.9,5.31,Completed
INV-11156,2026-03-16,EMENA,Software Licenses,1263.64,1265.5,-1.86,-0.15,Completed
INV-11157,2026-03-16,Americas,Marketing,15886.56,15069.49,817.07,5.14,Completed
INV-11265,2026-03-16,Asia,Software Licenses,2089.04,1909.54,179.5,8.59,Completed
INV-10028,2026-03-17,EMENA,Marketing,52332.72,49728.52,2604.2,4.98,Completed
INV-10279,2026-03-17,Americas,Raw Materials,114650.91,99517.79,15133.12,13.2,Completed
INV-10768,2026-03-17,Americas,Marketing,40129.6,34800.55,5329.05,13.28,Completed
INV-11083,2026-03-17,Asia,Marketing,62414.76,54317.33,8097.43,12.97,Pending
INV-11159,2026-03-17,EMENA,Marketing,57694.86,49311.64,8383.22,14.53,Completed
INV-10040,2026-03-18,Asia,IT Hardware,43310.41,42058.4,1252.01,2.89,Completed
INV-10112,2026-03-18,Americas,Logistics,14946.83,12771.85,2174.98,14.55,Completed
INV-10819,2026-03-18,EMENA,Marketing,15393.24,14002.06,1391.18,9.04,Completed
INV-10841,2026-03-18,EMENA,Office Supplies,1268.98,1188.3,80.68,6.36,Completed
INV-10918,2026-03-18,Americas,Office Supplies,3653.49,3350.11,303.38,8.3,Completed
INV-10059,2026-03-19,EMENA,Software Licenses,1449.62,1384.23,65.39,4.51,Completed
INV-10129,2026-03-19,EMENA,Professional Services,32715.9,31568.56,1147.34,3.51,Completed
INV-10740,2026-03-19,EMENA,IT Hardware,6581.97,6145.0,436.97,6.64,Completed
INV-10872,2026-03-19,Asia,Marketing,79454.03,81886.96,-2432.93,-3.06,Completed
INV-10176,2026-03-20,EMENA,Software Licenses,11264.09,9869.52,1394.57,12.38,Completed
INV-10422,2026-03-20,EMENA,Logistics,11986.98,10403.67,1583.31,13.21,In Progress
INV-10427,2026-03-20,Americas,IT Hardware,49661.88,43070.94,6590.94,13.27,Completed
INV-10649,2026-03-20,Asia,Software Licenses,6663.07,5761.51,901.56,13.53,Completed
INV-11210,2026-03-20,Asia,Marketing,39570.21,36464.31,3105.9,7.85,Completed
INV-11212,2026-03-20,EMENA,Marketing,71753.24,63453.64,8299.6,11.57,Completed
INV-11307,2026-03-20,EMENA,Raw Materials,238285.94,210499.76,27786.18,11.66,Completed
INV-10270,2026-03-21,Asia,Software Licenses,15587.85,15014.62,573.23,3.68,Completed
INV-10625,2026-03-21,Americas,Raw Materials,74210.99,65552.27,8658.72,11.67,Completed
INV-10139,2026-03-22,Americas,Raw Materials,393292.7,366140.83,27151.87,6.9,Completed
INV-11124,2026-03-23,Asia,Logistics,7388.24,7710.41,-322.17,-4.36,In Progress
INV-11151,2026-03-23,Asia,Logistics,25704.79,24304.92,1399.87,5.45,Pending
INV-11343,2026-03-23,Asia,Software Licenses,16227.58,14434.17,1793.41,11.05,Completed
INV-10054,2026-03-24,EMENA,Marketing,23714.73,22923.53,791.2,3.34,Completed
INV-10188,2026-03-24,Asia,Raw Materials,302757.52,270331.67,32425.85,10.71,Completed
INV-10349,2026-03-24,EMENA,IT Hardware,17080.77,15243.27,1837.5,10.76,Completed
INV-10585,2026-03-24,Americas,Professional Services,33771.25,32875.96,895.29,2.65,Completed
INV-11375,2026-03-24,Americas,Marketing,34885.35,31417.57,3467.78,9.94,Completed
INV-10314,2026-03-25,Americas,Software Licenses,18795.57,16068.76,2726.81,14.51,Completed
INV-10342,2026-03-25,Asia,Raw Materials,397642.2,347384.31,50257.89,12.64,Completed
INV-10559,2026-03-25,Asia,Professional Services,55658.34,48428.07,7230.27,12.99,Completed
INV-10022,2026-03-26,EMENA,Raw Materials,195870.23,191456.89,4413.34,2.25,In Progress
INV-10047,2026-03-26,EMENA,Marketing,66282.81,62377.48,3905.33,5.89,Completed
INV-10102,2026-03-27,Americas,Office Supplies,1662.59,1568.89,93.7,5.64,Completed
